id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
1134,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,14851.00002,14851.300019999999,14850.0,14851.00002
1135,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,14852.000039999999,14852.300039999998,14850.0,14852.000039999999
1136,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,14862.000039999999,14862.300039999998,14860.0,14862.000039999999
1137,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,14870.0,14870.3,14870.0,14870.0
1139,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,14871.00002,14871.300019999999,14870.0,14871.00002
1138,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,14872.000039999999,14872.300039999998,14870.0,14872.000039999999
1140,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,14881.00002,14881.300019999999,14880.0,14881.00002
1141,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,14882.000039999999,14882.300039999998,14880.0,14882.000039999999
1142,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,14892.000039999999,14892.300039999998,14890.0,14892.000039999999
1143,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,14900.0,14900.3,14900.0,14900.0
1145,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,14901.00002,14901.300019999999,14900.0,14901.00002
1144,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,14902.000039999999,14902.300039999998,14900.0,14902.000039999999
1146,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,14911.00002,14911.300019999999,14910.0,14911.00002
1147,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,14912.000039999999,14912.300039999998,14910.0,14912.000039999999
1148,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,14922.000039999999,14922.300039999998,14920.0,14922.000039999999
1149,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,14930.0,14930.3,14930.0,14930.0
1151,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,14931.00002,14931.300019999999,14930.0,14931.00002
1150,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,14932.000039999999,14932.300039999998,14930.0,14932.000039999999
1152,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,14941.00002,14941.300019999999,14940.0,14941.00002
1153,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,14942.000039999999,14942.300039999998,14940.0,14942.000039999999
1154,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,14952.000039999999,14952.300039999998,14950.0,14952.000039999999
1155,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,14960.0,14960.3,14960.0,14960.0
1157,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,14961.00002,14961.300019999999,14960.0,14961.00002
1156,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,14962.000039999999,14962.300039999998,14960.0,14962.000039999999
1158,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,14971.00002,14971.300019999999,14970.0,14971.00002
1159,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,14972.000039999999,14972.300039999998,14970.0,14972.000039999999
1160,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,14982.000039999999,14982.300039999998,14980.0,14982.000039999999
1161,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,14990.0,14990.3,14990.0,14990.0
1163,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,14991.00002,14991.300019999999,14990.0,14991.00002
1162,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,14992.000039999999,14992.300039999998,14990.0,14992.000039999999
1164,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15001.00002,15001.300019999999,15000.0,15001.00002
1165,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15002.000039999999,15002.300039999998,15000.0,15002.000039999999
1166,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15012.000039999999,15012.300039999998,15010.0,15012.000039999999
1167,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15020.0,15020.3,15020.0,15020.0
1169,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15021.00002,15021.300019999999,15020.0,15021.00002
1168,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15022.000039999999,15022.300039999998,15020.0,15022.000039999999
1171,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15031.00002,15031.300019999999,15030.0,15031.00002
1172,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15032.000039999999,15032.300039999998,15030.0,15032.000039999999
1170,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15033.000059999998,15033.300059999998,15030.0,15033.000059999998
1173,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15042.000039999999,15042.300039999998,15040.0,15042.000039999999
1174,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15050.0,15050.3,15050.0,15050.0
1176,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15051.00002,15051.300019999999,15050.0,15051.00002
1175,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15052.000039999999,15052.300039999998,15050.0,15052.000039999999
1178,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15061.00002,15061.300019999999,15060.0,15061.00002
1179,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15062.000039999999,15062.300039999998,15060.0,15062.000039999999
1177,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15063.000059999998,15063.300059999998,15060.0,15063.000059999998
1180,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15072.000039999999,15072.300039999998,15070.0,15072.000039999999
1181,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15080.0,15080.3,15080.0,15080.0
1183,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15081.00002,15081.300019999999,15080.0,15081.00002
1182,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15082.000039999999,15082.300039999998,15080.0,15082.000039999999
1185,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15091.00002,15091.300019999999,15090.0,15091.00002
1186,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15092.000039999999,15092.300039999998,15090.0,15092.000039999999
1184,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15093.000059999998,15093.300059999998,15090.0,15093.000059999998
1187,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15102.000039999999,15102.300039999998,15100.0,15102.000039999999
1188,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15110.0,15110.3,15110.0,15110.0
1190,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15111.00002,15111.300019999999,15110.0,15111.00002
1189,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15112.000039999999,15112.300039999998,15110.0,15112.000039999999
1192,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15121.00002,15121.300019999999,15120.0,15121.00002
1193,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15122.000039999999,15122.300039999998,15120.0,15122.000039999999
1191,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15123.000059999998,15123.300059999998,15120.0,15123.000059999998
1194,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15132.000039999999,15132.300039999998,15130.0,15132.000039999999
1195,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15140.0,15140.3,15140.0,15140.0
1197,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15141.00002,15141.300019999999,15140.0,15141.00002
1196,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15142.000039999999,15142.300039999998,15140.0,15142.000039999999
1199,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15151.00002,15151.300019999999,15150.0,15151.00002
1200,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15152.000039999999,15152.300039999998,15150.0,15152.000039999999
1198,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15153.000059999998,15153.300059999998,15150.0,15153.000059999998
1201,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15162.000039999999,15162.300039999998,15160.0,15162.000039999999
1202,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15170.0,15170.3,15170.0,15170.0
1204,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15171.00002,15171.300019999999,15170.0,15171.00002
1203,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15172.000039999999,15172.300039999998,15170.0,15172.000039999999
1206,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15181.00002,15181.300019999999,15180.0,15181.00002
1207,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15182.000039999999,15182.300039999998,15180.0,15182.000039999999
1205,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15183.000059999998,15183.300059999998,15180.0,15183.000059999998
1208,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15192.000039999999,15192.300039999998,15190.0,15192.000039999999
1209,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15200.0,15200.3,15200.0,15200.0
1211,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15201.00002,15201.300019999999,15200.0,15201.00002
1210,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15202.000039999999,15202.300039999998,15200.0,15202.000039999999
1213,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15211.00002,15211.300019999999,15210.0,15211.00002
1214,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15212.000039999999,15212.300039999998,15210.0,15212.000039999999
1212,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15213.000059999998,15213.300059999998,15210.0,15213.000059999998
1215,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15222.000039999999,15222.300039999998,15220.0,15222.000039999999
1216,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15230.0,15230.3,15230.0,15230.0
1218,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15231.00002,15231.300019999999,15230.0,15231.00002
1217,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15232.000039999999,15232.300039999998,15230.0,15232.000039999999
1220,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15241.00002,15241.300019999999,15240.0,15241.00002
1221,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15242.000039999999,15242.300039999998,15240.0,15242.000039999999
1219,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15243.000059999998,15243.300059999998,15240.0,15243.000059999998
1222,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15252.000039999999,15252.300039999998,15250.0,15252.000039999999
1223,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15260.0,15260.3,15260.0,15260.0
1225,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15261.00002,15261.300019999999,15260.0,15261.00002
1224,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15262.000039999999,15262.300039999998,15260.0,15262.000039999999
1227,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15271.00002,15271.300019999999,15270.0,15271.00002
1228,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15272.000039999999,15272.300039999998,15270.0,15272.000039999999
1226,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15273.000059999998,15273.300059999998,15270.0,15273.000059999998
1229,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15282.000039999999,15282.300039999998,15280.0,15282.000039999999
1230,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15290.0,15290.3,15290.0,15290.0
1232,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15291.00002,15291.300019999999,15290.0,15291.00002
1231,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15292.000039999999,15292.300039999998,15290.0,15292.000039999999
1234,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15301.00002,15301.300019999999,15300.0,15301.00002
1235,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15302.000039999999,15302.300039999998,15300.0,15302.000039999999
1233,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15303.000059999998,15303.300059999998,15300.0,15303.000059999998
1236,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15312.000039999999,15312.300039999998,15310.0,15312.000039999999
1237,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15320.0,15320.3,15320.0,15320.0
1239,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15321.00002,15321.300019999999,15320.0,15321.00002
1238,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15322.000039999999,15322.300039999998,15320.0,15322.000039999999
1241,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15331.00002,15331.300019999999,15330.0,15331.00002
1242,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15332.000039999999,15332.300039999998,15330.0,15332.000039999999
1240,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15333.000059999998,15333.300059999998,15330.0,15333.000059999998
1243,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15342.000039999999,15342.300039999998,15340.0,15342.000039999999
1244,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15350.0,15350.3,15350.0,15350.0
1246,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15351.00002,15351.300019999999,15350.0,15351.00002
1245,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15352.000039999999,15352.300039999998,15350.0,15352.000039999999
1248,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15361.00002,15361.300019999999,15360.0,15361.00002
1249,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15362.000039999999,15362.300039999998,15360.0,15362.000039999999
1247,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15363.000059999998,15363.300059999998,15360.0,15363.000059999998
1250,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15372.000039999999,15372.300039999998,15370.0,15372.000039999999
1251,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15380.0,15380.3,15380.0,15380.0
1253,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15381.00002,15381.300019999999,15380.0,15381.00002
1252,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15382.000039999999,15382.300039999998,15380.0,15382.000039999999
1255,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15391.00002,15391.300019999999,15390.0,15391.00002
1256,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15392.000039999999,15392.300039999998,15390.0,15392.000039999999
1254,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15393.000059999998,15393.300059999998,15390.0,15393.000059999998
1257,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15402.000039999999,15402.300039999998,15400.0,15402.000039999999
1258,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15410.0,15410.3,15410.0,15410.0
1260,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15411.00002,15411.300019999999,15410.0,15411.00002
1259,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15412.000039999999,15412.300039999998,15410.0,15412.000039999999
1262,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15421.00002,15421.300019999999,15420.0,15421.00002
1263,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15422.000039999999,15422.300039999998,15420.0,15422.000039999999
1261,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15423.000059999998,15423.300059999998,15420.0,15423.000059999998
1264,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15432.000039999999,15432.300039999998,15430.0,15432.000039999999
1265,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15440.0,15440.3,15440.0,15440.0
1267,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15441.00002,15441.300019999999,15440.0,15441.00002
1266,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15442.000039999999,15442.300039999998,15440.0,15442.000039999999
1269,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15451.00002,15451.300019999999,15450.0,15451.00002
1270,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15452.000039999999,15452.300039999998,15450.0,15452.000039999999
1268,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15453.000059999998,15453.300059999998,15450.0,15453.000059999998
1271,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15462.000039999999,15462.300039999998,15460.0,15462.000039999999
1272,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15470.0,15470.3,15470.0,15470.0
1274,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15471.00002,15471.300019999999,15470.0,15471.00002
1273,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15472.000039999999,15472.300039999998,15470.0,15472.000039999999
1276,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15481.00002,15481.300019999999,15480.0,15481.00002
1277,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15482.000039999999,15482.300039999998,15480.0,15482.000039999999
1275,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15483.000059999998,15483.300059999998,15480.0,15483.000059999998
1278,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15492.000039999999,15492.300039999998,15490.0,15492.000039999999
1279,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15500.0,15500.3,15500.0,15500.0
1281,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15501.00002,15501.300019999999,15500.0,15501.00002
1280,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15502.000039999999,15502.300039999998,15500.0,15502.000039999999
1283,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15511.00002,15511.300019999999,15510.0,15511.00002
1284,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15512.000039999999,15512.300039999998,15510.0,15512.000039999999
1282,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15513.000059999998,15513.300059999998,15510.0,15513.000059999998
1285,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15522.000039999999,15522.300039999998,15520.0,15522.000039999999
1286,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15530.0,15530.3,15530.0,15530.0
1288,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15531.00002,15531.300019999999,15530.0,15531.00002
1287,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15532.000039999999,15532.300039999998,15530.0,15532.000039999999
1290,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15541.00002,15541.300019999999,15540.0,15541.00002
1291,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15542.000039999999,15542.300039999998,15540.0,15542.000039999999
1289,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15543.000059999998,15543.300059999998,15540.0,15543.000059999998
1292,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15552.000039999999,15552.300039999998,15550.0,15552.000039999999
1293,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15560.0,15560.3,15560.0,15560.0
1295,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15561.00002,15561.300019999999,15560.0,15561.00002
1294,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15562.000039999999,15562.300039999998,15560.0,15562.000039999999
1297,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15571.00002,15571.300019999999,15570.0,15571.00002
1298,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15572.000039999999,15572.300039999998,15570.0,15572.000039999999
1296,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15573.000059999998,15573.300059999998,15570.0,15573.000059999998
1299,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15582.000039999999,15582.300039999998,15580.0,15582.000039999999
1300,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15590.0,15590.3,15590.0,15590.0
1302,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15591.00002,15591.300019999999,15590.0,15591.00002
1301,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15592.000039999999,15592.300039999998,15590.0,15592.000039999999
1304,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15601.00002,15601.300019999999,15600.0,15601.00002
1305,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15602.000039999999,15602.300039999998,15600.0,15602.000039999999
1303,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15603.000059999998,15603.300059999998,15600.0,15603.000059999998
1306,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15612.000039999999,15612.300039999998,15610.0,15612.000039999999
1307,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15620.0,15620.3,15620.0,15620.0
1309,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15621.00002,15621.300019999999,15620.0,15621.00002
1308,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15622.000039999999,15622.300039999998,15620.0,15622.000039999999
1311,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15631.00002,15631.300019999999,15630.0,15631.00002
1312,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15632.000039999999,15632.300039999998,15630.0,15632.000039999999
1310,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15633.000059999998,15633.300059999998,15630.0,15633.000059999998
1313,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15642.000039999999,15642.300039999998,15640.0,15642.000039999999
1314,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15650.0,15650.3,15650.0,15650.0
1316,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15651.00002,15651.300019999999,15650.0,15651.00002
1315,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15652.000039999999,15652.300039999998,15650.0,15652.000039999999
1318,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15661.00002,15661.300019999999,15660.0,15661.00002
1319,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15662.000039999999,15662.300039999998,15660.0,15662.000039999999
1317,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15663.000059999998,15663.300059999998,15660.0,15663.000059999998
1320,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15672.000039999999,15672.300039999998,15670.0,15672.000039999999
1321,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15680.0,15680.3,15680.0,15680.0
1323,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15681.00002,15681.300019999999,15680.0,15681.00002
1322,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15682.000039999999,15682.300039999998,15680.0,15682.000039999999
1325,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15691.00002,15691.300019999999,15690.0,15691.00002
1326,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15692.000039999999,15692.300039999998,15690.0,15692.000039999999
1324,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15693.000059999998,15693.300059999998,15690.0,15693.000059999998
1327,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15702.000039999999,15702.300039999998,15700.0,15702.000039999999
1328,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15710.0,15710.3,15710.0,15710.0
1330,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15711.00002,15711.300019999999,15710.0,15711.00002
1329,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15712.000039999999,15712.300039999998,15710.0,15712.000039999999
1332,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15721.00002,15721.300019999999,15720.0,15721.00002
1333,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15722.000039999999,15722.300039999998,15720.0,15722.000039999999
1331,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15723.000059999998,15723.300059999998,15720.0,15723.000059999998
1334,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15732.000039999999,15732.300039999998,15730.0,15732.000039999999
1335,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15740.0,15740.3,15740.0,15740.0
1337,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15741.00002,15741.300019999999,15740.0,15741.00002
1336,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15742.000039999999,15742.300039999998,15740.0,15742.000039999999
1339,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15751.00002,15751.300019999999,15750.0,15751.00002
1340,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,15752.000039999999,15752.300039999998,15750.0,15752.000039999999
1338,COMP_M,6,6_01,M.USER.APP.6,15,7,25,0,None,0.3,15753.000059999998,15753.300059999998,15750.0,15753.000059999998
1341,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,15762.000039999999,15762.300039999998,15760.0,15762.000039999999
1342,COMP_M,4,4_01,M.USER.APP.4,14,5,0,0,None,0.3,15770.0,15770.3,15770.0,15770.0
1344,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,15771.00002,15771.300019999999,15770.0,15771.00002
1343,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,15772.000039999999,15772.300039999998,15770.0,15772.000039999999
1346,COMP_M,2,2_01,M.USER.APP.2,13,3,16,0,None,0.3,15781.00002,15781.300019999999,15780.0,15781.00002
